time,cloudCover,dewPoint,humidity,temperature,pressure,windBearing,windSpeed,power
1523722200,0.48,44.72,0.44,67.17,1015.8,79.0,3.71,4484
1523722500,0.48,44.53,0.44,67.0,1015.8,78.0,3.79,3841
1523722800,0.48,44.33,0.44,66.84,1015.8,78.0,3.87,3010
1523723100,0.48,44.14,0.44,66.68,1015.8,78.0,3.95,2470
1523723400,0.48,43.95,0.44,66.51,1015.8,78.0,4.03,1721
1523723700,0.48,43.76,0.44,66.35,1015.8,78.0,4.11,1383
1523724000,0.48,43.56,0.44,66.18,1015.8,78.0,4.19,1362
1523724300,0.48,43.37,0.44,66.02,1015.8,77.0,4.28,1130
1523724600,0.48,43.18,0.44,65.86,1015.8,77.0,4.36,789
1523724900,0.48,42.99,0.44,65.69,1015.8,77.0,4.44,479
1523725200,0.48,42.79,0.44,65.53,1015.8,77.0,4.52,308
1523725500,0.47,42.98,0.44,65.3,1015.9,74.0,4.34,186
1523725800,0.47,43.16,0.45,65.07,1016.0,71.0,4.17,92
1523726100,0.46,43.34,0.46,64.84,1016.1,67.0,4.02,6
1523726400,0.45,43.51,0.46,64.6,1016.2,63.0,3.88,0
1523726700,0.44,43.67,0.47,64.37,1016.3,59.0,3.77,0
1523727000,0.44,43.83,0.48,64.14,1016.4,55.0,3.67,0
1523727300,0.43,43.99,0.48,63.91,1016.5,50.0,3.59,0
1523727600,0.42,44.14,0.49,63.68,1016.6,46.0,3.54,0
1523727900,0.42,44.28,0.5,63.45,1016.7,41.0,3.52,0
1523728200,0.41,44.42,0.5,63.22,1016.8,36.0,3.52,0
1523728500,0.4,44.55,0.51,62.98,1016.9,31.0,3.54,0
1523728800,0.39,44.68,0.52,62.75,1017.1,26.0,3.59,0
1523729100,0.39,44.24,0.51,62.64,1017.0,33.0,4.22,0
1523729400,0.39,43.79,0.5,62.53,1017.0,37.0,4.89,0
1523729700,0.39,43.34,0.5,62.42,1017.0,40.0,5.59,0
1523730000,0.39,42.89,0.49,62.3,1017.0,43.0,6.29,0
1523730300,0.39,42.44,0.48,62.19,1017.0,45.0,7.01,0
1523730600,0.39,41.97,0.48,62.08,1017.0,47.0,7.74,0
1523730900,0.39,41.51,0.47,61.97,1017.0,48.0,8.47,0
1523731200,0.39,41.04,0.46,61.85,1017.0,49.0,9.21,0
1523731500,0.39,40.57,0.46,61.74,1017.0,50.0,9.95,0
1523731800,0.39,40.09,0.45,61.63,1017.0,51.0,10.69,0
1523732100,0.39,39.61,0.44,61.52,1017.0,52.0,11.44,0
1523732400,0.39,39.12,0.44,61.4,1017.0,53.0,12.18,0
1523732700,0.39,39.13,0.44,61.21,1017.1,52.0,12.01,0
1523733000,0.39,39.13,0.44,61.01,1017.1,52.0,11.84,0
1523733300,0.39,39.14,0.45,60.82,1017.2,51.0,11.68,0
1523733600,0.39,39.14,0.45,60.62,1017.2,50.0,11.51,0
1523733900,0.39,39.14,0.45,60.43,1017.3,49.0,11.35,0
1523734200,0.39,39.14,0.46,60.23,1017.4,49.0,11.19,0
1523734500,0.39,39.14,0.46,60.04,1017.4,48.0,11.03,0
1523734800,0.39,39.14,0.46,59.84,1017.5,47.0,10.87,0
1523735100,0.39,39.14,0.47,59.65,1017.5,46.0,10.71,0
1523735400,0.39,39.13,0.47,59.45,1017.6,46.0,10.56,0
1523735700,0.39,39.13,0.47,59.25,1017.7,45.0,10.41,0
1523736000,0.39,39.12,0.47,59.06,1017.7,44.0,10.26,0
1523736300,0.39,38.95,0.47,58.92,1017.7,44.0,10.1,0
1523736600,0.39,38.79,0.47,58.78,1017.8,44.0,9.94,0
1523736900,0.39,38.62,0.47,58.64,1017.8,44.0,9.78,0
1523737200,0.39,38.46,0.47,58.5,1017.8,44.0,9.62,0
1523737500,0.39,38.29,0.47,58.36,1017.9,44.0,9.46,0
1523737800,0.38,38.13,0.47,58.22,1017.9,44.0,9.3,0
1523738100,0.38,37.96,0.47,58.08,1017.9,44.0,9.15,0
1523738400,0.38,37.8,0.47,57.95,1018.0,45.0,8.99,0
1523738700,0.38,37.63,0.47,57.81,1018.0,45.0,8.83,0
1523739000,0.38,37.47,0.47,57.67,1018.0,45.0,8.67,0
1523739300,0.38,37.3,0.47,57.53,1018.0,45.0,8.51,0
1523739600,0.38,37.14,0.47,57.39,1018.1,45.0,8.35,0
1523739900,0.38,37.03,0.47,57.25,1018.1,45.0,8.43,0
1523740200,0.38,36.91,0.47,57.12,1018.1,46.0,8.51,0
1523740500,0.38,36.8,0.47,56.98,1018.1,46.0,8.58,0
1523740800,0.38,36.69,0.47,56.84,1018.1,47.0,8.66,0
1523741100,0.38,36.58,0.47,56.71,1018.1,47.0,8.74,0
1523741400,0.38,36.47,0.47,56.57,1018.1,47.0,8.82,0
1523741700,0.38,36.35,0.47,56.43,1018.1,48.0,8.89,0
1523742000,0.38,36.24,0.47,56.3,1018.2,48.0,8.97,0
1523742300,0.38,36.13,0.47,56.16,1018.2,48.0,9.05,0
1523742600,0.38,36.02,0.47,56.02,1018.2,49.0,9.13,0
1523742900,0.38,35.91,0.47,55.89,1018.2,49.0,9.21,0
1523743200,0.38,35.79,0.47,55.75,1018.2,49.0,9.29,0
1523743500,0.39,35.76,0.47,55.66,1018.2,49.0,9.1,0
1523743800,0.41,35.74,0.47,55.57,1018.2,50.0,8.91,0
1523744100,0.42,35.71,0.47,55.47,1018.2,50.0,8.72,0
1523744400,0.44,35.68,0.47,55.38,1018.2,50.0,8.53,0
1523744700,0.46,35.65,0.47,55.29,1018.2,50.0,8.34,0
1523745000,0.47,35.62,0.48,55.2,1018.2,50.0,8.15,0
1523745300,0.49,35.59,0.48,55.11,1018.2,51.0,7.96,0
1523745600,0.5,35.56,0.48,55.02,1018.2,51.0,7.77,0
1523745900,0.52,35.53,0.48,54.93,1018.2,51.0,7.58,0
1523746200,0.54,35.5,0.48,54.83,1018.2,51.0,7.39,0
1523746500,0.55,35.47,0.48,54.74,1018.2,51.0,7.2,0
1523746800,0.57,35.44,0.48,54.65,1018.2,52.0,7.01,0
1523747100,0.57,35.39,0.48,54.5,1018.2,51.0,6.86,0
1523747400,0.57,35.33,0.48,54.34,1018.3,50.0,6.72,0
1523747700,0.57,35.27,0.49,54.19,1018.3,50.0,6.57,0
1523748000,0.57,35.21,0.49,54.03,1018.4,49.0,6.43,0
1523748300,0.57,35.15,0.49,53.88,1018.4,48.0,6.28,0
1523748600,0.57,35.09,0.49,53.72,1018.5,47.0,6.14,0
1523748900,0.57,35.03,0.49,53.57,1018.5,47.0,6.0,0
1523749200,0.57,34.97,0.49,53.41,1018.6,46.0,5.86,0
1523749500,0.57,34.91,0.5,53.26,1018.6,45.0,5.72,0
1523749800,0.57,34.85,0.5,53.11,1018.7,44.0,5.59,0
1523750100,0.57,34.79,0.5,52.95,1018.7,43.0,5.45,0
1523750400,0.57,34.72,0.5,52.8,1018.8,42.0,5.32,0
1523750700,0.57,34.85,0.51,52.47,1018.8,43.0,5.24,0
1523751000,0.57,34.97,0.52,52.14,1018.8,45.0,5.16,0
1523751300,0.57,35.08,0.53,51.82,1018.8,47.0,5.09,0
1523751600,0.57,35.18,0.54,51.49,1018.9,49.0,5.02,0
1523751900,0.57,35.28,0.54,51.16,1018.9,50.0,4.96,0
1523752200,0.57,35.37,0.55,50.84,1018.9,52.0,4.9,0
1523752500,0.57,35.46,0.56,50.51,1019.0,54.0,4.84,0
1523752800,0.57,35.54,0.57,50.18,1019.0,56.0,4.8,0
1523753100,0.57,35.61,0.58,48.2,1019.0,58.0,4.76,0
1523753400,0.57,35.67,0.59,47.84,1019.1,60.0,4.72,0
1523753700,0.57,35.73,0.6,47.48,1019.1,62.0,4.69,0
1523754000,0.57,35.79,0.6,47.11,1019.1,64.0,4.67,0
1523754300,0.57,35.77,0.61,47.03,1019.1,63.0,4.56,0
1523754600,0.57,35.76,0.61,46.95,1019.1,62.0,4.46,0
1523754900,0.57,35.75,0.61,46.87,1019.2,61.0,4.36,0
1523755200,0.57,35.73,0.61,46.79,1019.2,59.0,4.27,0
1523755500,0.57,35.72,0.62,46.71,1019.2,58.0,4.17,0
1523755800,0.57,35.71,0.62,46.64,1019.2,56.0,4.08,0
1523756100,0.57,35.69,0.62,46.56,1019.2,55.0,3.99,0
1523756400,0.57,35.67,0.62,46.48,1019.2,53.0,3.91,0
1523756700,0.57,35.66,0.63,46.39,1019.3,52.0,3.82,0
1523757000,0.57,35.64,0.63,46.31,1019.3,50.0,3.74,0
1523757300,0.57,35.62,0.63,46.23,1019.3,48.0,3.67,0
1523757600,0.57,35.6,0.64,46.14,1019.3,46.0,3.59,0
1523757900,0.57,35.61,0.64,46.1,1019.4,47.0,3.39,0
1523758200,0.57,35.62,0.64,46.06,1019.5,47.0,3.19,0
1523758500,0.57,35.63,0.65,46.77,1019.6,48.0,2.99,0
1523758800,0.57,35.63,0.65,46.57,1019.7,48.0,2.79,0
1523759100,0.57,35.63,0.66,46.37,1019.8,49.0,2.58,0
1523759400,0.57,35.63,0.66,46.18,1019.9,50.0,2.38,0
1523759700,0.57,35.63,0.67,45.98,1020.0,51.0,2.18,0
1523760000,0.57,35.63,0.67,45.79,1020.1,52.0,1.98,0
1523760300,0.57,35.62,0.68,45.59,1020.2,53.0,1.78,0
1523760600,0.57,35.62,0.68,45.39,1020.3,55.0,1.59,0
1523760900,0.57,35.61,0.69,45.2,1020.4,57.0,1.39,0
1523761200,0.57,35.6,0.69,45.0,1020.5,60.0,1.2,0
1523761500,0.57,35.62,0.7,44.88,1020.5,60.0,1.1,0
1523761800,0.57,35.64,0.7,44.76,1020.5,60.0,1.0,0
1523762100,0.58,35.66,0.71,44.65,1020.5,60.0,0.9,0
1523762400,0.58,35.68,0.71,44.53,1020.5,60.0,0.8,0
1523762700,0.58,35.69,0.71,44.41,1020.6,60.0,0.7,0
1523763000,0.58,35.71,0.72,44.29,1020.6,60.0,0.6,0
1523763300,0.58,35.72,0.72,44.17,1020.6,60.0,0.5,0
1523763600,0.58,35.74,0.72,44.05,1020.6,60.0,0.4,0
1523763900,0.58,35.75,0.73,43.94,1020.6,60.0,0.3,0
1523764200,0.58,35.76,0.73,43.82,1020.6,60.0,0.2,0
1523764500,0.58,35.77,0.73,43.7,1020.6,60.0,0.1,0
1523764800,0.58,35.78,0.74,43.58,1020.6,,0.0,0
1523765100,0.58,35.98,0.73,44.18,1020.6,41.0,0.29,0
1523765400,0.58,36.17,0.72,44.78,1020.6,41.0,0.57,0
1523765700,0.58,36.34,0.7,45.38,1020.5,41.0,0.86,0
1523766000,0.58,36.52,0.69,45.98,1020.5,41.0,1.15,4
1523766300,0.58,36.68,0.68,46.58,1020.5,41.0,1.44,28
1523766600,0.58,36.83,0.67,47.18,1020.5,41.0,1.72,191
1523766900,0.58,36.98,0.66,47.78,1020.4,41.0,2.01,339
1523767200,0.58,37.12,0.65,48.38,1020.4,41.0,2.3,531
1523767500,0.58,37.25,0.64,48.98,1020.4,41.0,2.58,807
1523767800,0.58,37.37,0.63,49.58,1020.4,41.0,2.87,1098
1523768100,0.58,37.48,0.62,50.18,1020.3,41.0,3.16,1464
1523768400,0.58,37.58,0.6,50.78,1020.3,41.0,3.45,1883
1523768700,0.53,37.59,0.59,51.21,1020.4,40.0,3.27,2422
1523769000,0.48,37.59,0.59,51.64,1020.4,39.0,3.1,3015
1523769300,0.44,37.59,0.58,52.07,1020.5,38.0,2.92,3623
1523769600,0.39,37.58,0.57,52.5,1020.6,37.0,2.75,4204
1523769900,0.34,37.56,0.56,52.93,1020.6,36.0,2.58,4831
1523770200,0.29,37.53,0.55,53.36,1020.7,35.0,2.41,5466
1523770500,0.24,37.5,0.54,53.79,1020.8,34.0,2.24,6141
1523770800,0.19,37.45,0.53,54.22,1020.8,32.0,2.07,6858
1523771100,0.15,37.4,0.52,54.65,1020.9,30.0,1.9,7537
1523771400,0.1,37.34,0.51,55.08,1021.0,28.0,1.74,8249
1523771700,0.05,37.27,0.5,55.51,1021.0,25.0,1.58,8948
1523772000,0.0,37.19,0.49,55.94,1021.1,21.0,1.42,9586
1523772300,0.05,36.99,0.49,56.11,1021.1,30.0,1.39,10265
1523772600,0.1,36.77,0.48,56.28,1021.0,38.0,1.39,11005
1523772900,0.15,36.55,0.47,56.45,1021.0,47.0,1.42,11738
1523773200,0.2,36.33,0.46,56.62,1020.9,54.0,1.47,12507
1523773500,0.25,36.1,0.46,56.8,1020.9,61.0,1.56,13171
1523773800,0.3,35.86,0.45,56.97,1020.9,68.0,1.66,13895
1523774100,0.35,35.62,0.44,57.14,1020.8,73.0,1.78,14607
1523774400,0.4,35.37,0.44,57.31,1020.8,78.0,1.92,15422
1523774700,0.45,35.12,0.43,57.48,1020.7,82.0,2.06,16147
1523775000,0.5,34.86,0.42,57.65,1020.7,86.0,2.22,16816
1523775300,0.55,34.59,0.42,57.82,1020.7,89.0,2.39,17355
1523775600,0.59,34.32,0.41,57.99,1020.6,92.0,2.56,18104
1523775900,0.6,34.35,0.41,58.21,1020.6,87.0,2.87,18771
1523776200,0.6,34.39,0.4,58.43,1020.6,83.0,3.21,19433
1523776500,0.6,34.42,0.4,58.66,1020.6,80.0,3.55,20076
1523776800,0.6,34.46,0.4,58.88,1020.6,78.0,3.9,20681
1523777100,0.6,34.49,0.39,59.1,1020.6,76.0,4.26,21356
1523777400,0.6,34.52,0.39,59.32,1020.6,74.0,4.62,21956
1523777700,0.6,34.55,0.39,59.55,1020.6,72.0,4.99,22471
1523778000,0.6,34.57,0.39,59.77,1020.5,71.0,5.36,23016
1523778300,0.6,34.6,0.38,59.99,1020.5,70.0,5.73,23679
1523778600,0.6,34.62,0.38,60.21,1020.5,69.0,6.1,23770
1523778900,0.6,34.65,0.38,60.44,1020.5,68.0,6.48,24418
1523779200,0.61,34.67,0.38,60.66,1020.5,67.0,6.86,24874
1523779500,0.61,34.57,0.37,60.89,1020.5,67.0,6.6,25849
1523779800,0.61,34.47,0.37,61.13,1020.5,67.0,6.34,26442
1523780100,0.61,34.37,0.36,61.36,1020.5,67.0,6.08,26878
1523780400,0.61,34.26,0.36,61.6,1020.4,67.0,5.82,27452
1523780700,0.61,34.15,0.35,61.83,1020.4,67.0,5.56,27650
1523781000,0.61,34.03,0.35,62.07,1020.4,67.0,5.3,28204
1523781300,0.61,33.91,0.34,62.3,1020.4,67.0,5.05,28401
1523781600,0.61,33.78,0.34,62.53,1020.4,67.0,4.79,28844
1523781900,0.61,33.65,0.34,62.77,1020.3,67.0,4.53,29441
1523782200,0.62,33.52,0.33,63.0,1020.3,67.0,4.27,29363
1523782500,0.62,33.38,0.33,63.24,1020.3,67.0,4.01,29989
1523782800,0.62,33.23,0.32,63.47,1020.3,67.0,3.75,30548
1523783100,0.58,33.18,0.32,63.64,1020.2,67.0,4.12,30740
1523783400,0.55,33.13,0.32,63.82,1020.1,68.0,4.48,31124
1523783700,0.51,33.08,0.31,63.99,1020.0,68.0,4.85,31314
1523784000,0.47,33.03,0.31,64.16,1020.0,68.0,5.22,31513
1523784300,0.44,32.98,0.31,64.33,1019.9,68.0,5.58,31797
1523784600,0.4,32.92,0.31,64.5,1019.8,69.0,5.95,32304
1523784900,0.37,32.86,0.3,64.67,1019.7,69.0,6.31,32369
1523785200,0.33,32.8,0.3,64.85,1019.6,69.0,6.68,32403
1523785500,0.3,32.74,0.3,65.02,1019.6,69.0,7.05,32691
1523785800,0.26,32.68,0.3,65.19,1019.5,69.0,7.41,32958
1523786100,0.22,32.61,0.29,65.36,1019.4,69.0,7.78,33176
1523786400,0.19,32.54,0.29,65.53,1019.3,69.0,8.15,32897
1523786700,0.19,32.51,0.29,65.66,1019.2,67.0,7.52,33290
1523787000,0.19,32.47,0.29,65.78,1019.2,65.0,6.91,33425
1523787300,0.19,32.43,0.29,65.9,1019.1,62.0,6.32,33367
1523787600,0.19,32.39,0.28,66.02,1019.0,58.0,5.74,33303
1523787900,0.19,32.35,0.28,66.14,1019.0,54.0,5.2,33148
1523788200,0.19,32.3,0.28,66.26,1018.9,48.0,4.69,33159
1523788500,0.19,32.26,0.28,66.38,1018.8,42.0,4.23,33301
1523788800,0.19,32.22,0.28,66.51,1018.8,33.0,3.85,33395
1523789100,0.19,32.17,0.28,66.63,1018.7,24.0,3.55,33419
1523789400,0.19,32.13,0.27,66.75,1018.6,13.0,3.38,33225
1523789700,0.19,32.08,0.27,66.87,1018.6,1.0,3.34,33098
1523790000,0.19,32.03,0.27,66.99,1018.5,349.0,3.44,33129
1523790300,0.19,31.94,0.27,67.12,1018.5,354.0,3.28,32841
1523790600,0.19,31.84,0.27,67.25,1018.4,359.0,3.14,32845
1523790900,0.2,31.74,0.26,67.38,1018.4,5.0,3.03,32922
1523791200,0.2,31.64,0.26,67.51,1018.4,11.0,2.95,32813
1523791500,0.21,31.54,0.26,67.64,1018.3,17.0,2.91,32763
1523791800,0.21,31.43,0.26,67.77,1018.3,23.0,2.9,32499
1523792100,0.21,31.32,0.26,67.89,1018.3,30.0,2.92,32244
1523792400,0.22,31.22,0.25,68.02,1018.2,36.0,2.98,32032
1523792700,0.22,31.11,0.25,68.15,1018.2,42.0,3.08,31614
1523793000,0.22,30.99,0.25,68.28,1018.2,47.0,3.2,31390
1523793300,0.23,30.88,0.25,68.41,1018.1,52.0,3.35,31095
1523793600,0.23,30.76,0.24,68.54,1018.1,57.0,3.52,30918
1523793900,0.22,30.63,0.24,68.6,1018.1,54.0,3.11,30992
1523794200,0.21,30.49,0.24,68.65,1018.0,51.0,2.71,30646
1523794500,0.21,30.35,0.24,68.71,1018.0,48.0,2.32,30477
1523794800,0.2,30.21,0.24,68.77,1017.9,42.0,1.95,29780
1523795100,0.19,30.07,0.24,68.82,1017.9,35.0,1.6,29610
1523795400,0.18,29.92,0.23,68.88,1017.8,23.0,1.29,29435
1523795700,0.17,29.78,0.23,68.94,1017.8,5.0,1.07,29167
1523796000,0.16,29.63,0.23,68.99,1017.7,342.0,0.99,28763
1523796300,0.15,29.48,0.23,69.05,1017.6,319.0,1.08,28425
1523796600,0.14,29.33,0.23,69.11,1017.6,301.0,1.31,28168
1523796900,0.13,29.18,0.22,69.16,1017.5,290.0,1.63,27479
1523797200,0.13,29.03,0.22,69.22,1017.5,283.0,1.98,26807
1523797500,0.14,29.09,0.22,69.28,1017.5,297.0,1.69,25432
1523797800,0.15,29.15,0.22,69.34,1017.4,317.0,1.55,26085
1523798100,0.16,29.21,0.22,69.41,1017.4,337.0,1.6,25613
1523798400,0.17,29.27,0.22,69.47,1017.3,354.0,1.83,25110
1523798700,0.18,29.33,0.22,69.53,1017.3,6.0,2.18,24856
1523799000,0.19,29.39,0.22,69.59,1017.2,15.0,2.6,24612
1523799300,0.2,29.45,0.22,69.65,1017.2,21.0,3.06,24015
1523799600,0.21,29.51,0.22,69.71,1017.2,26.0,3.55,22253
1523799900,0.22,29.57,0.22,69.78,1017.1,29.0,4.06,21474
1523800200,0.23,29.63,0.22,69.84,1017.1,32.0,4.58,19538
1523800500,0.24,29.69,0.22,69.9,1017.0,34.0,5.1,22826
1523800800,0.25,29.75,0.22,69.96,1017.0,36.0,5.64,21375
1523801100,0.27,29.76,0.22,69.87,1017.0,35.0,5.53,20104
1523801400,0.29,29.77,0.23,69.78,1017.1,35.0,5.43,20096
1523801700,0.31,29.78,0.23,69.69,1017.1,35.0,5.32,16758
1523802000,0.33,29.79,0.23,69.59,1017.1,35.0,5.22,19042
1523802300,0.35,29.8,0.23,69.5,1017.1,35.0,5.12,19977
1523802600,0.38,29.81,0.23,69.41,1017.2,35.0,5.01,19618
1523802900,0.4,29.82,0.23,69.32,1017.2,35.0,4.91,19250
1523803200,0.42,29.83,0.23,69.23,1017.2,35.0,4.8,18037
1523803500,0.44,29.84,0.23,69.14,1017.3,35.0,4.7,16315
1523803800,0.46,29.85,0.23,69.05,1017.3,35.0,4.6,16078
1523804100,0.48,29.86,0.23,68.95,1017.3,34.0,4.49,14664
1523804400,0.5,29.87,0.23,68.86,1017.4,34.0,4.39,13651
1523804700,0.48,30.11,0.24,68.59,1017.4,29.0,4.23,12985
1523805000,0.46,30.34,0.24,68.31,1017.4,23.0,4.11,12191
1523805300,0.44,30.56,0.25,68.03,1017.4,18.0,4.03,11386
1523805600,0.42,30.78,0.25,67.75,1017.4,12.0,3.99,10681
1523805900,0.4,30.99,0.26,67.48,1017.5,5.0,4.0,9955
1523806200,0.38,31.19,0.26,67.2,1017.5,359.0,4.05,9386
1523806500,0.35,31.38,0.26,66.92,1017.5,354.0,4.15,8212
1523806800,0.33,31.56,0.27,66.64,1017.5,348.0,4.28,8020
1523807100,0.31,31.74,0.27,66.37,1017.5,343.0,4.46,7496
1523807400,0.29,31.91,0.28,66.09,1017.6,338.0,4.66,5816
1523807700,0.27,32.07,0.28,65.81,1017.6,334.0,4.89,4513
1523808000,0.25,32.23,0.29,65.53,1017.6,330.0,5.15,3919
1523808300,0.25,32.02,0.29,65.28,1017.6,336.0,5.11,3152
1523808600,0.25,31.8,0.29,65.02,1017.6,341.0,5.11,2368
1523808900,0.25,31.59,0.29,64.77,1017.7,346.0,5.16,1971
1523809200,0.25,31.38,0.29,64.51,1017.7,352.0,5.26,1538
1523809500,0.25,31.17,0.29,64.26,1017.7,357.0,5.39,1577
1523809800,0.25,30.95,0.29,64.0,1017.7,1.0,5.56,2730
1523810100,0.25,30.74,0.29,63.74,1017.7,6.0,5.77,2511
1523810400,0.25,30.53,0.29,63.49,1017.7,10.0,6.01,1756
1523810700,0.25,30.31,0.29,63.23,1017.7,13.0,6.28,1368
1523811000,0.25,30.1,0.29,62.98,1017.8,17.0,6.57,1286
1523811300,0.25,29.89,0.29,62.72,1017.8,20.0,6.88,907
1523811600,0.25,29.68,0.29,62.47,1017.8,23.0,7.21,661
1523811900,0.26,29.92,0.3,62.07,1017.9,23.0,7.06,450
1523812200,0.27,30.15,0.3,61.67,1018.0,24.0,6.91,266
1523812500,0.28,30.37,0.31,61.27,1018.2,24.0,6.75,94
1523812800,0.29,30.58,0.32,60.87,1018.3,24.0,6.6,9
1523813100,0.3,30.77,0.32,60.47,1018.4,25.0,6.45,0
1523813400,0.31,30.95,0.33,60.08,1018.6,25.0,6.3,0
1523813700,0.32,31.12,0.34,59.68,1018.7,26.0,6.15,0
1523814000,0.33,31.28,0.34,59.28,1018.8,26.0,6.0,0
1523814300,0.34,31.43,0.35,58.88,1018.9,27.0,5.85,0
1523814600,0.35,31.56,0.36,58.48,1019.1,28.0,5.7,0
1523814900,0.36,31.69,0.37,58.09,1019.2,28.0,5.55,0
1523815200,0.38,31.81,0.37,57.69,1019.3,29.0,5.41,0
1523815500,0.39,32.0,0.38,57.49,1019.3,31.0,5.54,0
1523815800,0.41,32.19,0.38,57.29,1019.3,33.0,5.69,0
1523816100,0.43,32.37,0.39,57.1,1019.4,35.0,5.83,0
1523816400,0.45,32.55,0.4,56.9,1019.4,36.0,5.99,0
1523816700,0.47,32.72,0.4,56.7,1019.4,38.0,6.15,0
1523817000,0.49,32.89,0.41,56.5,1019.4,40.0,6.31,0
1523817300,0.51,33.05,0.41,56.31,1019.4,41.0,6.48,0
1523817600,0.53,33.21,0.42,56.11,1019.4,42.0,6.65,0
1523817900,0.54,33.36,0.42,55.91,1019.4,44.0,6.83,0
1523818200,0.56,33.51,0.43,55.71,1019.4,45.0,7.01,0
1523818500,0.58,33.65,0.43,55.52,1019.4,46.0,7.19,0
1523818800,0.6,33.79,0.44,55.32,1019.4,47.0,7.38,0
1523819100,0.6,33.98,0.45,55.06,1019.4,48.0,6.99,0
1523819400,0.6,34.16,0.46,54.8,1019.5,49.0,6.6,0
1523819700,0.6,34.33,0.46,54.54,1019.5,50.0,6.22,0
1523820000,0.6,34.5,0.47,54.28,1019.5,51.0,5.83,0
1523820300,0.6,34.66,0.48,54.02,1019.5,52.0,5.45,0
1523820600,0.59,34.81,0.49,53.76,1019.6,54.0,5.07,0
1523820900,0.59,34.96,0.49,53.5,1019.6,55.0,4.7,0
1523821200,0.59,35.1,0.5,53.24,1019.6,57.0,4.33,0
1523821500,0.59,35.23,0.51,52.98,1019.6,60.0,3.96,0
1523821800,0.59,35.36,0.52,52.72,1019.7,62.0,3.61,0
1523822100,0.59,35.49,0.52,52.46,1019.7,66.0,3.26,0
1523822400,0.59,35.61,0.53,52.2,1019.7,70.0,2.93,0
1523822700,0.57,35.59,0.53,52.17,1019.7,65.0,2.79,0
1523823000,0.55,35.58,0.53,52.14,1019.8,59.0,2.67,0
1523823300,0.53,35.56,0.53,52.11,1019.8,53.0,2.58,0
1523823600,0.52,35.55,0.53,52.08,1019.9,47.0,2.52,0
1523823900,0.5,35.53,0.53,52.05,1019.9,41.0,2.49,0
1523824200,0.48,35.52,0.53,52.02,1020.0,34.0,2.5,0
1523824500,0.46,35.51,0.53,52.0,1020.0,28.0,2.53,0
1523824800,0.45,35.49,0.53,51.97,1020.0,21.0,2.6,0
1523825100,0.43,35.48,0.53,51.94,1020.1,15.0,2.7,0
1523825400,0.41,35.46,0.53,51.91,1020.1,10.0,2.82,0
1523825700,0.39,35.45,0.53,51.88,1020.2,5.0,2.96,0
1523826000,0.38,35.43,0.53,51.85,1020.2,1.0,3.13,0
1523826300,0.39,35.36,0.54,51.61,1020.2,7.0,3.31,0
1523826600,0.41,35.28,0.54,51.36,1020.1,13.0,3.54,0
1523826900,0.42,35.2,0.54,51.12,1020.1,18.0,3.79,0
1523827200,0.44,35.12,0.55,50.88,1020.0,22.0,4.07,0
1523827500,0.46,35.04,0.55,50.63,1020.0,26.0,4.37,0
1523827800,0.47,34.95,0.55,50.39,1020.0,29.0,4.69,0
1523828100,0.49,34.87,0.56,50.15,1019.9,32.0,5.02,0
1523828400,0.51,34.78,0.56,47.89,1019.9,35.0,5.37,0
1523828700,0.52,34.7,0.56,47.41,1019.8,37.0,5.72,0
1523829000,0.54,34.61,0.57,46.93,1019.8,39.0,6.08,0
1523829300,0.55,34.52,0.57,46.46,1019.7,41.0,6.44,0
1523829600,0.57,34.43,0.57,45.99,1019.7,42.0,6.81,0
1523829900,0.57,34.4,0.57,45.98,1019.7,44.0,6.56,0
1523830200,0.57,34.37,0.57,45.97,1019.6,45.0,6.31,0
1523830500,0.57,34.34,0.58,45.96,1019.6,47.0,6.07,0
1523830800,0.57,34.31,0.58,45.96,1019.5,49.0,5.83,0
1523831100,0.57,34.27,0.58,45.96,1019.5,51.0,5.6,0
1523831400,0.57,34.24,0.58,45.96,1019.5,53.0,5.38,0
1523831700,0.57,34.21,0.58,45.96,1019.4,55.0,5.17,0
1523832000,0.57,34.18,0.58,45.95,1019.4,58.0,4.96,0
1523832300,0.57,34.14,0.59,45.95,1019.3,61.0,4.77,0
1523832600,0.57,34.11,0.59,45.94,1019.3,64.0,4.59,0
1523832900,0.57,34.08,0.59,45.93,1019.3,67.0,4.42,0
1523833200,0.57,34.04,0.59,45.91,1019.2,70.0,4.27,0
1523833500,0.55,33.92,0.59,45.85,1019.3,66.0,3.96,0
1523833800,0.54,33.8,0.6,45.79,1019.4,61.0,3.67,0
1523834100,0.52,33.68,0.6,45.72,1019.5,55.0,3.43,0
1523834400,0.5,33.56,0.6,45.62,1019.6,48.0,3.22,0
1523834700,0.49,33.43,0.6,45.48,1019.6,40.0,3.07,0
1523835000,0.47,33.31,0.61,46.1,1019.7,32.0,2.98,0
1523835300,0.46,33.18,0.61,45.84,1019.8,23.0,2.95,0
1523835600,0.44,33.06,0.61,45.59,1019.9,15.0,2.99,0
1523835900,0.42,32.93,0.62,44.31,1020.0,6.0,3.1,0
1523836200,0.41,32.8,0.62,43.86,1020.1,359.0,3.26,0
1523836500,0.39,32.68,0.62,43.36,1020.1,352.0,3.47,0
1523836800,0.38,32.55,0.62,42.84,1020.2,346.0,3.73,0
